device       | 2026-01-07T19:20:58.853566963Z timestamp=2026-01-07T19:20:58.852708463Z level=info service=device message="Received message on authorization request topic on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af device_id=smart-meter-001 payload_size=150 payload="{\"device_id\":\"smart-meter-001\", \"request_id\":\"20260107192058-atebvy\", \"request_msat\":\"1000\", \"reason\":\"COMPLETED\", \"timestamp\":\"2026-01-07T19:20:58Z\"}" topic=/devices/smart-meter-001/request/authorize
device       | 2026-01-07T19:20:58.853705294Z timestamp=2026-01-07T19:20:58.852980031Z level=info service=device message="Authorization request received on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af device_id=smart-meter-001 request_id=20260107192058-atebvy request_msat=1000 reason=COMPLETED timestamp=2026-01-07T19:20:58Z
device       | 2026-01-07T19:20:58.854232357Z timestamp=2026-01-07T19:20:58.853834328Z level=info service=device-service message="gRPC call started: LedgerService/CreateOrGetAuthorization via eastwest gRPC" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af method=LedgerService/CreateOrGetAuthorization request="device_id:\"smart-meter-001\" request_id:\"20260107192058-atebvy\" request_msat:1000 reason:\"COMPLETED\""
ledger       | 2026-01-07T19:20:58.860395248Z timestamp=2026-01-07T19:20:58.859851759Z level=info service=ledger message="Creating authorization hold debit via eastwest gRPC" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=e483383ac917411a device_id=smart-meter-001 authorization_id=188889280d67c076 amount_msat=1000 reason=COMPLETED
device       | 2026-01-07T19:20:58.868589392Z timestamp=2026-01-07T19:20:58.867892592Z level=info service=device message="Device debited via eastwest gRPC" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=1c66e46c491c3276 device_id=smart-meter-001 authorization_id=188889280d67c076 amount_msat=1000 new_balance_msat=8000
ledger       | 2026-01-07T19:20:58.869284508Z timestamp=2026-01-07T19:20:58.867652171Z level=info service=ledger message="Published LedgerEvent" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=e483383ac917411a device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_DEVICE_DEBITED stream_id=1767813658864-0
device       | 2026-01-07T19:20:58.870634091Z timestamp=2026-01-07T19:20:58.870417466Z level=info service=device message="Published message on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=77660ec4da043439 topic=/devices/smart-meter-001/balance
ledger       | 2026-01-07T19:20:58.869622630Z timestamp=2026-01-07T19:20:58.868811277Z level=info service=ledger message="Published LedgerEvent" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=e483383ac917411a device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_CREATED stream_id=1767813658868-0
device       | 2026-01-07T19:20:58.871271763Z timestamp=2026-01-07T19:20:58.870987546Z level=info service=device message="Published updated balance on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=1c66e46c491c3276 device_id=smart-meter-001 available_msat=8000
device       | 2026-01-07T19:20:58.873042393Z timestamp=2026-01-07T19:20:58.871000046Z level=info service=device-service message="gRPC call succeeded: LedgerService/CreateOrGetAuthorization via eastwest gRPC" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af response="device_id:\"smart-meter-001\" request_id:\"20260107192058-atebvy\" status:AUTHORIZATION_STATUS_GRANTED authorization:{device_id:\"smart-meter-001\" authorization_id:\"188889280d67c076\" granted_msat:1000 remaining_msat:1000 issued_at:\"2026-01-07T19:20:58Z\" expires_at:\"2026-01-07T19:30:58Z\"}" duration=17.927906ms
device       | 2026-01-07T19:20:58.874724913Z timestamp=2026-01-07T19:20:58.874153073Z level=info service=device message="Published message on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=860f78f95c729b86 topic=/devices/smart-meter-001/response/authorize
device       | 2026-01-07T19:20:58.874789393Z timestamp=2026-01-07T19:20:58.874230479Z level=info service=device message="Authorization response published on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af device_id=smart-meter-001 topic=/devices/smart-meter-001/response/authorize status=AUTHORIZATION_STATUS_GRANTED
device       | 2026-01-07T19:20:58.875940518Z timestamp=2026-01-07T19:20:58.875330104Z level=info service=device message="Published message on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=c3218adacdbb96e9 topic=/devices/smart-meter-001/control
device       | 2026-01-07T19:20:58.876091440Z timestamp=2026-01-07T19:20:58.875738559Z level=info service=device message="Published control command on southbound mqtt" trace_id=5b8337c8ec827705f296373afec1e0ab span_id=04ea6b00547907af device_id=smart-meter-001 command=CONTROL_COMMAND_RESUME reason=AUTHORIZATION_GRANTED
device       | 2026-01-07T19:20:58.916860002Z timestamp=2026-01-07T19:20:58.916577008Z level=info service=device message="Heartbeat received on southbound mqtt" trace_id=83f724a0749909b35158bef1dbb88614 span_id=2f01ff11860f69f2 device_id=smart-meter-001 status=DEVICE_STATUS_ONLINE timestamp=2026-01-07T19:20:58Z
device       | 2026-01-07T19:20:59.791938048Z timestamp=2026-01-07T19:20:59.79149415Z level=info service=device message="Usage received on southbound mqtt" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=01eba93666c86dd9 device_id=smart-meter-001 unit=kWh timestamp=2026-01-07T19:20:59Z report_id=20260107192059-nkzg2r strategy=REPORTING_STRATEGY_INTERVAL measure=0.001
device       | 2026-01-07T19:20:59.795846004Z timestamp=2026-01-07T19:20:59.795089372Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=01eba93666c86dd9 device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813659793-0 report_id=20260107192059-nkzg2r
consumption  | 2026-01-07T19:20:59.796426955Z timestamp=2026-01-07T19:20:59.795336274Z level=info service=consumption message="Device event received" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=f8f3895bf6dceb29 device_id=smart-meter-001 report_id=20260107192059-nkzg2r measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:20:59.796530545Z timestamp=2026-01-07T19:20:59.796121369Z level=info service=consumption message="Processing report" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=f8f3895bf6dceb29 device_id=smart-meter-001 price_msat=100000 report_id=20260107192059-nkzg2r measure=0.001 unit=kWh
consumption  | 2026-01-07T19:20:59.799665906Z timestamp=2026-01-07T19:20:59.798176493Z level=info service=consumption message="Consumption recorded" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=f8f3895bf6dceb29 device_id=smart-meter-001 report_id=20260107192059-nkzg2r usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:20:59.800453797Z timestamp=2026-01-07T19:20:59.799635074Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=f8f3895bf6dceb29 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce stream_id=1767813659798-0 report_id=20260107192059-nkzg2r debit_msat=100
ledger       | 2026-01-07T19:20:59.802409423Z timestamp=2026-01-07T19:20:59.801960877Z level=info service=ledger message="Consumption received" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=6410b5f022577178 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:20:59.810319722Z timestamp=2026-01-07T19:20:59.809426722Z level=info service=ledger message="Published LedgerEvent" trace_id=dd71c3743f7e2ca6fbe149ce00871613 span_id=6410b5f022577178 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813659807-0
device       | 2026-01-07T19:21:00.790025579Z timestamp=2026-01-07T19:21:00.789815546Z level=info service=device message="Usage received on southbound mqtt" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=8acd4c54fae63552 device_id=smart-meter-001 strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh timestamp=2026-01-07T19:21:00Z report_id=20260107192100-n49kok
device       | 2026-01-07T19:21:00.792114554Z timestamp=2026-01-07T19:21:00.791851208Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=8acd4c54fae63552 device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813660791-0 report_id=20260107192100-n49kok
consumption  | 2026-01-07T19:21:00.792058722Z timestamp=2026-01-07T19:21:00.791760321Z level=info service=consumption message="Device event received" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=734efc58b3b7af64 device_id=smart-meter-001 report_id=20260107192100-n49kok measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:21:00.793323677Z timestamp=2026-01-07T19:21:00.792863965Z level=info service=consumption message="Processing report" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=734efc58b3b7af64 device_id=smart-meter-001 report_id=20260107192100-n49kok measure=0.001 unit=kWh price_msat=100000
consumption  | 2026-01-07T19:21:00.794359508Z timestamp=2026-01-07T19:21:00.793770205Z level=info service=consumption message="Consumption recorded" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=734efc58b3b7af64 device_id=smart-meter-001 usage_msat=100 debit_msat=100 rounded_up_by=0 report_id=20260107192100-n49kok
consumption  | 2026-01-07T19:21:00.795447355Z timestamp=2026-01-07T19:21:00.795094492Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=734efc58b3b7af64 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce stream_id=1767813660794-0 report_id=20260107192100-n49kok debit_msat=100
ledger       | 2026-01-07T19:21:00.797158542Z timestamp=2026-01-07T19:21:00.796569554Z level=info service=ledger message="Consumption received" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=a5554b65366d00f1 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:00.800286459Z timestamp=2026-01-07T19:21:00.799614176Z level=info service=ledger message="Published LedgerEvent" trace_id=f9844446dd6610a3f5208a5fef06d6f7 span_id=a5554b65366d00f1 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813660799-0
device       | 2026-01-07T19:21:01.792732903Z timestamp=2026-01-07T19:21:01.792484741Z level=info service=device message="Usage received on southbound mqtt" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=ba169381219c1dbc device_id=smart-meter-001 report_id=20260107192101-01ujm1 strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh timestamp=2026-01-07T19:21:01Z
consumption  | 2026-01-07T19:21:01.796659358Z timestamp=2026-01-07T19:21:01.79634955Z level=info service=consumption message="Device event received" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=7396c330708f8ac7 device_id=smart-meter-001 report_id=20260107192101-01ujm1 measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:21:01.797136552Z timestamp=2026-01-07T19:21:01.796946501Z level=info service=consumption message="Processing report" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=7396c330708f8ac7 device_id=smart-meter-001 price_msat=100000 report_id=20260107192101-01ujm1 measure=0.001 unit=kWh
device       | 2026-01-07T19:21:01.797326363Z timestamp=2026-01-07T19:21:01.797116849Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=ba169381219c1dbc device_id=smart-meter-001 stream_name=event.device stream_action=produce report_id=20260107192101-01ujm1 stream_id=1767813661793-0
consumption  | 2026-01-07T19:21:01.798752722Z timestamp=2026-01-07T19:21:01.798565245Z level=info service=consumption message="Consumption recorded" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=7396c330708f8ac7 device_id=smart-meter-001 report_id=20260107192101-01ujm1 usage_msat=100 debit_msat=100 rounded_up_by=0
ledger       | 2026-01-07T19:21:01.800581092Z timestamp=2026-01-07T19:21:01.800307116Z level=info service=ledger message="Consumption received" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=be529e6286a23190 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
consumption  | 2026-01-07T19:21:01.801389057Z timestamp=2026-01-07T19:21:01.800107509Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=7396c330708f8ac7 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce report_id=20260107192101-01ujm1 debit_msat=100 stream_id=1767813661799-0
ledger       | 2026-01-07T19:21:01.804661489Z timestamp=2026-01-07T19:21:01.804092426Z level=info service=ledger message="Published LedgerEvent" trace_id=7567869c5e1da6e43a2d9b45171bc356 span_id=be529e6286a23190 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813661803-0
device       | 2026-01-07T19:21:02.789918971Z timestamp=2026-01-07T19:21:02.788859086Z level=info service=device message="Usage received on southbound mqtt" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=f05bb25b130ba6eb device_id=smart-meter-001 measure=0.001 unit=kWh timestamp=2026-01-07T19:21:02Z report_id=20260107192102-ukvvn4 strategy=REPORTING_STRATEGY_INTERVAL
consumption  | 2026-01-07T19:21:02.792765190Z timestamp=2026-01-07T19:21:02.792589027Z level=info service=consumption message="Device event received" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=790ecd1c8ab65189 device_id=smart-meter-001 measure=0.001 unit=kWh price_per_unit_msat=100000 report_id=20260107192102-ukvvn4
consumption  | 2026-01-07T19:21:02.793183922Z timestamp=2026-01-07T19:21:02.793026055Z level=info service=consumption message="Processing report" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=790ecd1c8ab65189 device_id=smart-meter-001 unit=kWh price_msat=100000 report_id=20260107192102-ukvvn4 measure=0.001
device       | 2026-01-07T19:21:02.792767134Z timestamp=2026-01-07T19:21:02.79235605Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=f05bb25b130ba6eb device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813662789-0 report_id=20260107192102-ukvvn4
consumption  | 2026-01-07T19:21:02.794555319Z timestamp=2026-01-07T19:21:02.794262825Z level=info service=consumption message="Consumption recorded" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=790ecd1c8ab65189 device_id=smart-meter-001 report_id=20260107192102-ukvvn4 usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:21:02.795717628Z timestamp=2026-01-07T19:21:02.79536358Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=790ecd1c8ab65189 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce report_id=20260107192102-ukvvn4 debit_msat=100 stream_id=1767813662794-0
ledger       | 2026-01-07T19:21:02.797510499Z timestamp=2026-01-07T19:21:02.796970954Z level=info service=ledger message="Consumption received" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=cebc2e7b9f82bf66 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:02.800364680Z timestamp=2026-01-07T19:21:02.800112519Z level=info service=ledger message="Published LedgerEvent" trace_id=a454bf8d17e9a2e59897f8332cb065ee span_id=cebc2e7b9f82bf66 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce stream_id=1767813662799-0 event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED
device       | 2026-01-07T19:21:03.790020701Z timestamp=2026-01-07T19:21:03.789062165Z level=info service=device message="Usage received on southbound mqtt" trace_id=1685be485fc1de1ab49856080c773f06 span_id=4a4f1c04e3c46fec device_id=smart-meter-001 report_id=20260107192103-r3p42h strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh timestamp=2026-01-07T19:21:03Z
device       | 2026-01-07T19:21:03.792777347Z timestamp=2026-01-07T19:21:03.792467539Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=1685be485fc1de1ab49856080c773f06 span_id=4a4f1c04e3c46fec device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813663789-0 report_id=20260107192103-r3p42h
consumption  | 2026-01-07T19:21:03.793955878Z timestamp=2026-01-07T19:21:03.792645239Z level=info service=consumption message="Device event received" trace_id=1685be485fc1de1ab49856080c773f06 span_id=f9cf483c9b98007e device_id=smart-meter-001 report_id=20260107192103-r3p42h measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:21:03.794048895Z timestamp=2026-01-07T19:21:03.793092618Z level=info service=consumption message="Processing report" trace_id=1685be485fc1de1ab49856080c773f06 span_id=f9cf483c9b98007e device_id=smart-meter-001 report_id=20260107192103-r3p42h measure=0.001 unit=kWh price_msat=100000
consumption  | 2026-01-07T19:21:03.794407665Z timestamp=2026-01-07T19:21:03.793950304Z level=info service=consumption message="Consumption recorded" trace_id=1685be485fc1de1ab49856080c773f06 span_id=f9cf483c9b98007e device_id=smart-meter-001 report_id=20260107192103-r3p42h usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:21:03.795763119Z timestamp=2026-01-07T19:21:03.795363201Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=1685be485fc1de1ab49856080c773f06 span_id=f9cf483c9b98007e device_id=smart-meter-001 stream_name=event.consumption stream_action=produce report_id=20260107192103-r3p42h debit_msat=100 stream_id=1767813663794-0
ledger       | 2026-01-07T19:21:03.796775653Z timestamp=2026-01-07T19:21:03.79629933Z level=info service=ledger message="Consumption received" trace_id=1685be485fc1de1ab49856080c773f06 span_id=b73fc4b1727e9639 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:03.799814553Z timestamp=2026-01-07T19:21:03.799514707Z level=info service=ledger message="Published LedgerEvent" trace_id=1685be485fc1de1ab49856080c773f06 span_id=b73fc4b1727e9639 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813663799-0
device       | 2026-01-07T19:21:04.791714786Z timestamp=2026-01-07T19:21:04.791490272Z level=info service=device message="Usage received on southbound mqtt" trace_id=1366471e573c560efb441ccf12676a7d span_id=4eda9b493129dab8 device_id=smart-meter-001 unit=kWh timestamp=2026-01-07T19:21:04Z report_id=20260107192104-dnjw3j strategy=REPORTING_STRATEGY_INTERVAL measure=0.001
consumption  | 2026-01-07T19:21:04.795698333Z timestamp=2026-01-07T19:21:04.79554304Z level=info service=consumption message="Device event received" trace_id=1366471e573c560efb441ccf12676a7d span_id=1b9aa26fbad74e06 device_id=smart-meter-001 price_per_unit_msat=100000 report_id=20260107192104-dnjw3j measure=0.001 unit=kWh
consumption  | 2026-01-07T19:21:04.796382930Z timestamp=2026-01-07T19:21:04.796095214Z level=info service=consumption message="Processing report" trace_id=1366471e573c560efb441ccf12676a7d span_id=1b9aa26fbad74e06 device_id=smart-meter-001 price_msat=100000 report_id=20260107192104-dnjw3j measure=0.001 unit=kWh
device       | 2026-01-07T19:21:04.795578688Z timestamp=2026-01-07T19:21:04.795353415Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=1366471e573c560efb441ccf12676a7d span_id=4eda9b493129dab8 device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813664792-0 report_id=20260107192104-dnjw3j
consumption  | 2026-01-07T19:21:04.797694199Z timestamp=2026-01-07T19:21:04.797438168Z level=info service=consumption message="Consumption recorded" trace_id=1366471e573c560efb441ccf12676a7d span_id=1b9aa26fbad74e06 device_id=smart-meter-001 report_id=20260107192104-dnjw3j usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:21:04.798648476Z timestamp=2026-01-07T19:21:04.798364Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=1366471e573c560efb441ccf12676a7d span_id=1b9aa26fbad74e06 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce stream_id=1767813664797-0 report_id=20260107192104-dnjw3j debit_msat=100
ledger       | 2026-01-07T19:21:04.800455494Z timestamp=2026-01-07T19:21:04.800193703Z level=info service=ledger message="Consumption received" trace_id=1366471e573c560efb441ccf12676a7d span_id=7c876ad427ace5af device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:04.803293842Z timestamp=2026-01-07T19:21:04.802861907Z level=info service=ledger message="Published LedgerEvent" trace_id=1366471e573c560efb441ccf12676a7d span_id=7c876ad427ace5af device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813664802-0
device       | 2026-01-07T19:21:05.795112022Z timestamp=2026-01-07T19:21:05.794504368Z level=info service=device message="Usage received on southbound mqtt" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=87111815fdaa1d6f device_id=smart-meter-001 timestamp=2026-01-07T19:21:05Z report_id=20260107192105-qez27u strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh
consumption  | 2026-01-07T19:21:05.800935697Z timestamp=2026-01-07T19:21:05.800620778Z level=info service=consumption message="Device event received" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=df90aa65790a791f device_id=smart-meter-001 report_id=20260107192105-qez27u measure=0.001 unit=kWh price_per_unit_msat=100000
device       | 2026-01-07T19:21:05.800343876Z timestamp=2026-01-07T19:21:05.799634058Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=87111815fdaa1d6f device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813665796-0 report_id=20260107192105-qez27u
consumption  | 2026-01-07T19:21:05.804077539Z timestamp=2026-01-07T19:21:05.80327226Z level=info service=consumption message="Processing report" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=df90aa65790a791f device_id=smart-meter-001 report_id=20260107192105-qez27u measure=0.001 unit=kWh price_msat=100000
consumption  | 2026-01-07T19:21:05.806220032Z timestamp=2026-01-07T19:21:05.805680747Z level=info service=consumption message="Consumption recorded" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=df90aa65790a791f device_id=smart-meter-001 report_id=20260107192105-qez27u usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:21:05.808655574Z timestamp=2026-01-07T19:21:05.80773239Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=df90aa65790a791f device_id=smart-meter-001 stream_name=event.consumption stream_action=produce report_id=20260107192105-qez27u debit_msat=100 stream_id=1767813665806-0
ledger       | 2026-01-07T19:21:05.809462965Z timestamp=2026-01-07T19:21:05.809116694Z level=info service=ledger message="Consumption received" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=2475f047c53c1d0c device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:05.815140051Z timestamp=2026-01-07T19:21:05.814630228Z level=info service=ledger message="Published LedgerEvent" trace_id=32c5327d93ad7d1ff8658b4b81b22629 span_id=2475f047c53c1d0c device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813665813-0
device       | 2026-01-07T19:21:06.794328733Z timestamp=2026-01-07T19:21:06.794070997Z level=info service=device message="Usage received on southbound mqtt" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=b9202845dc663fe2 device_id=smart-meter-001 report_id=20260107192106-9y287z strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh timestamp=2026-01-07T19:21:06Z
device       | 2026-01-07T19:21:06.798514887Z timestamp=2026-01-07T19:21:06.798214097Z level=info service=device message="Published DeviceEvent (usage reported) on southbound mqtt" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=b9202845dc663fe2 device_id=smart-meter-001 stream_name=event.device stream_action=produce stream_id=1767813666795-0 report_id=20260107192106-9y287z
consumption  | 2026-01-07T19:21:06.798586830Z timestamp=2026-01-07T19:21:06.798376223Z level=info service=consumption message="Device event received" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=06f39da178bde8b5 device_id=smart-meter-001 report_id=20260107192106-9y287z measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:21:06.800016541Z timestamp=2026-01-07T19:21:06.799680733Z level=info service=consumption message="Processing report" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=06f39da178bde8b5 device_id=smart-meter-001 price_msat=100000 report_id=20260107192106-9y287z measure=0.001 unit=kWh
consumption  | 2026-01-07T19:21:06.801794967Z timestamp=2026-01-07T19:21:06.801530491Z level=info service=consumption message="Consumption recorded" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=06f39da178bde8b5 device_id=smart-meter-001 report_id=20260107192106-9y287z usage_msat=100 debit_msat=100 rounded_up_by=0
consumption  | 2026-01-07T19:21:06.803198086Z timestamp=2026-01-07T19:21:06.802721651Z level=info service=consumption message="Published DeviceConsumptionRecorded event" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=06f39da178bde8b5 device_id=smart-meter-001 stream_name=event.consumption stream_action=produce report_id=20260107192106-9y287z debit_msat=100 stream_id=1767813666802-0
ledger       | 2026-01-07T19:21:06.804396191Z timestamp=2026-01-07T19:21:06.803735575Z level=info service=ledger message="Consumption received" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=3378daa359cd9e32 device_id=smart-meter-001 stream_name=event.consumption stream_action=consume debit_msat=100
ledger       | 2026-01-07T19:21:06.807731140Z timestamp=2026-01-07T19:21:06.807357648Z level=info service=ledger message="Published LedgerEvent" trace_id=a68894d65055a0c49446bc1d2fdcb34d span_id=3378daa359cd9e32 device_id=smart-meter-001 stream_name=event.ledger stream_action=produce event_type=LEDGER_EVENT_TYPE_AUTHORIZATION_DEBITED stream_id=1767813666806-0
device       | 2026-01-07T19:21:07.793948639Z timestamp=2026-01-07T19:21:07.79291329Z level=info service=device message="Usage received on southbound mqtt" trace_id=119347bee16446a16815f4c6f9145b0a span_id=4196a8f288545621 device_id=smart-meter-001 report_id=20260107192107-agmk3p strategy=REPORTING_STRATEGY_INTERVAL measure=0.001 unit=kWh timestamp=2026-01-07T19:21:07Z
consumption  | 2026-01-07T19:21:07.798008277Z timestamp=2026-01-07T19:21:07.796479568Z level=info service=consumption message="Device event received" trace_id=119347bee16446a16815f4c6f9145b0a span_id=f81790f5bb7b232d device_id=smart-meter-001 report_id=20260107192107-agmk3p measure=0.001 unit=kWh price_per_unit_msat=100000
consumption  | 2026-01-07T19:21:07.798077683Z timestamp=2026-01-07T19:21:07.796875393Z level=info service=consumption message="Processing report" trace_id=119347bee16446a16815f4c6f9145b0a span_id=f81790f5bb7b232d device_id=smart-meter-001 report_id=20260107192107-agmk3p measure=0.001 unit=kWh price_msat=100000
consumption  | 2026-01-07T19:21:07.798088275Z timestamp=2026-01-07T19:21:07.797505806Z level=info service=consumption message="Consumption recorded" trace_id=119347bee16446a16815f4c6f9145b0a span_id=f81790f5bb7b232d device_id=smart-meter-001 rounded_up_by=0 report_id=20260107192107-agmk3p usage_msat=100 debit_msat=100
